key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1046,,,,,,90.0,,,,,25.0,205.0,,114.0,106.0
1047,,,,,,49.0,,,,,32.0,206.0,,128.0,103.0
1048,,,269.0,,,174.0,,,,,,,,,
1049,,,,,,86.0,,,,,88.0,127.0,,132.0,105.0
1050,46.0,,,,,109.0,,,,,29.0,647.0,,371.0,103.0
1051,,,,243.0,,,,,,,,462.0,,210.0,205.0
1052,,,,110.0,,,,,,,,410.0,,223.0,205.0
1053,,,,86.0,,,,,,,,207.0,,101.0,102.0
1054,,,,53.0,,,,,,,,,,148.0,
1055,,,,118.0,,,,,,,,,,,
1056,,,,138.0,,,,,,,,,,,
1057,,,,,,,,,,105.0,,461.0,,206.0,203.0
1058,,,,129.0,,,,,,,,512.0,,206.0,204.0
1059,,,,,,,,,,113.0,,,,154.0,
1060,,,,67.0,,,,,,70.0,,513.0,,213.0,209.0
1061,,,121.0,,,,,,,,,206.0,,152.0,101.0
1063,,,73.0,,,,,,,,,207.0,,137.0,102.0
1064,27.0,,87.0,,,,,,,,,478.0,,235.0,193.0
1065,27.0,,21.0,,,,,,,,,468.0,,185.0,
1066,,,44.0,,,,,,,,,176.0,,135.0,
1067,,,163.0,,,,,,,,,177.0,,131.0,
1068,,,31.0,,,,,,,,39.0,205.0,,269.0,103.0
1069,,,251.0,,,,,,,,,206.0,,134.0,103.0
1070,,,73.0,,,,,,,,,,,134.0,
1071,,,23.0,,,,,,,,,154.0,,133.0,
1072,,,202.0,,,,,,,,,256.0,,132.0,203.0
1073,,,129.0,,,,,,,,,254.0,,131.0,203.0
1074,27.0,,150.0,,,,,,,,,253.0,,134.0,203.0
1075,,,149.0,54.0,,,,,,,,256.0,,133.0,205.0
1076,,,,28.0,,,,,,,,255.0,,123.0,203.0
1077,,,244.0,54.0,,,,,,,,207.0,,198.0,205.0
1078,,,,122.0,,,,,,,,,,,
1079,,,,123.0,,,,,,,,,,202.0,
1080,27.0,,,132.0,,,,,,,,206.0,,124.0,204.0
1081,,,73.0,,,,,,,,,,,,
1082,,,,112.0,,,,,,,,409.0,,223.0,210.0
1083,,,236.0,,,,,,,,,,,,
1084,,,18.0,,,,,,,,76.0,206.0,,100.0,105.0
1085,,,,,,,,,,,,,,152.0,
1086,,,132.0,,,,,,,,,255.0,,153.0,103.0
1087,,,227.0,,,,,,,,,515.0,,203.0,208.0
1088,,,,116.0,,,,,,,,412.0,,201.0,205.0
1089,,,196.0,,,,,,,,,,,,
1090,,,55.0,146.0,,,,,,,,,,152.0,
1091,,,60.0,125.0,,,,,,,,,,,
1092,,,142.0,155.0,,,,,,,,,,,
1093,,,21.0,,,,,,,,,,,140.0,
1094,,,215.0,,,93.0,,,,,,126.0,,145.0,53.0
1095,,,168.0,,,77.0,,,,,,126.0,,132.0,51.0
1096,,,237.0,,,130.0,,,,,,,,193.0,
1097,27.0,,172.0,,,157.0,,,,,,,,144.0,
1098,,,,,,38.0,,,,,176.0,,,146.0,
1099,,,,,,172.0,,,,,,,,,
1100,,,372.0,,,,,,,,,,,182.0,
1101,,,354.0,,,115.0,,,,,,206.0,,141.0,105.0
1102,,,,,,,,,,,,311.0,,154.0,
1103,,,,,,,,,,,,206.0,,102.0,
1104,,,,,,,,,,,,412.0,,201.0,
1106,,,,,,,,,,,,207.0,,103.0,
1107,,,,,,,,,,,,411.0,,199.0,
1108,,,121.0,,,99.0,,,,,37.0,106.0,,128.0,104.0
1109,,,,,,,,,,,,255.0,,151.0,206.0
1110,,,102.0,,,,,,,,,105.0,,203.0,103.0
1111,,,,,,,,,,,,256.0,,99.0,203.0
1112,,,67.0,,,,,,,,,256.0,,151.0,205.0
1113,,,,,,,,,,,,256.0,,151.0,203.0
1114,,,,,,,,,,,,253.0,,121.0,203.0
1115,,,49.0,,,,,,,,,207.0,,129.0,103.0
1116,,,,,,,,,,,,207.0,,108.0,101.0
1117,,,,,,,,,,,,236.0,,99.0,102.0
1118,,,50.0,,,,,,,,,453.0,,197.0,205.0
1119,,,129.0,,,,,,,,,207.0,,99.0,102.0
1120,,,85.0,,,,,,,,,456.0,,200.0,206.0
1121,,,,,,,,,,,,205.0,,100.0,103.0
1122,,,31.0,,,,,,,,,204.0,,104.0,103.0
1123,,,133.0,,,,,,,,,206.0,,99.0,103.0
1124,,,132.0,,,,,,,,,206.0,,104.0,103.0
1125,,,23.0,,,,,,,,,205.0,,102.0,102.0
1126,,,128.0,,,,,,,,,330.0,,191.0,163.0
1127,,,50.0,,,,,,,,,349.0,,224.0,177.0
1128,,,303.0,132.0,,,,,,,,407.0,,242.0,206.0
1129,,,286.0,,,,,,,,,333.0,,197.0,167.0
1130,,,,,,81.0,,,,,103.0,,,142.0,
1131,,,125.0,,,,,,,,,321.0,,182.0,166.0
1132,44.0,,64.0,158.0,,,,,,,,444.0,,208.0,155.0
1134,44.0,,150.0,116.0,,,,,,,,510.0,,246.0,106.0
1135,,,,,,,,,,,38.0,256.0,,121.0,204.0
1136,,,,185.0,,,,,,,,206.0,,101.0,205.0
1137,,,,133.0,,,,,,,,256.0,,103.0,206.0
1138,27.0,,159.0,51.0,,,,,,,,256.0,,100.0,202.0
1139,,,,223.0,,,,,,,,205.0,,103.0,205.0
1140,,,,103.0,,,,,,,,255.0,,103.0,204.0
1141,,,,,43.0,,,,,,,,,,
1142,,,224.0,,,,,,,,,156.0,,117.0,103.0
1143,,,,77.0,,,,,,,,364.0,,203.0,208.0
1144,,,395.0,,,,,,,,,509.0,,204.0,204.0
1145,,,221.0,,,,,,,,,204.0,,102.0,102.0
1146,,,265.0,85.0,,,,,,,,412.0,,208.0,205.0
1147,,,66.0,202.0,,,,,,,,473.0,,211.0,205.0
1148,,,111.0,112.0,,,,,,,,434.0,,207.0,204.0
1149,,,162.0,126.0,,,,,,,,216.0,,104.0,100.0
1150,,,,139.0,,,,,,,,411.0,,241.0,204.0
1151,27.0,,,109.0,,,,,,,,411.0,,213.0,205.0
1152,,,177.0,49.0,,,,,,,,206.0,,105.0,104.0
1153,,,154.0,85.0,,,,,,,,,,,
1154,,,,161.0,,,,,,,,,,,
1155,,,,221.0,,,,,,,,,,,
1156,,,,40.0,,,,,,,,,,102.0,
1157,,,,105.0,,,,,,,,,,,
1158,,,255.0,,,,,,,,,,,,
1159,,,142.0,,,,,,,,,,,102.0,
1160,,,136.0,,,,,,,,,,,,
1161,,,167.0,,,,,,,,,,,,
1162,,,138.0,48.0,,,,,,,,,,104.0,
1163,,,,,,,,,,,,461.0,,230.0,202.0
1164,,,,,,,,,,,,256.0,,105.0,203.0
1165,,,29.0,,,,,,,,,256.0,,103.0,203.0
1166,,,19.0,,,,,,,,,,,210.0,203.0
1167,,,49.0,,,,,,,,,256.0,,132.0,203.0
1168,,,,,,,,,,,,255.0,,105.0,202.0
1169,,,,,,,,,,,,206.0,,106.0,202.0
1170,,,199.0,,,,,,,,,,,242.0,
1171,,,19.0,,,,,,,,,207.0,,134.0,204.0
1172,,,34.0,,,,,,,,,255.0,,123.0,202.0
1173,,,,,,,,,,,,206.0,,135.0,205.0
1174,,,36.0,,,,,,,,,207.0,,125.0,102.0
1175,,,,,,,,,,,,106.0,,202.0,104.0
1176,,,,,,63.0,75.0,,,,,312.0,,214.0,206.0
1177,,,,,,123.0,,,,,,414.0,,266.0,202.0
1178,,,,,,134.0,,,,,,443.0,,264.0,206.0
1179,,,,,,70.0,,,,,,206.0,,105.0,102.0
1180,,,,,,60.0,,,,,,105.0,,135.0,103.0
1181,,,,,,48.0,,,,,,207.0,,139.0,104.0
1182,,,,,,103.0,,,,,,215.0,,136.0,103.0
1183,,,,,,42.0,,,,,96.0,206.0,,130.0,102.0
1184,,,,,,64.0,,,,,,463.0,,245.0,207.0
1185,,,,,,102.0,,,,,91.0,462.0,,261.0,
1186,,,,,,68.0,,,,,,,,,
1187,,,,75.0,,,,,,,,414.0,,260.0,204.0
1188,,,,125.0,,,,,,,,,,,
1189,,,,82.0,,,,,,,,,,,
1190,,,,52.0,,,,,,,,261.0,,,
1191,,,,54.0,,,,,,,,,,,
1192,,,,86.0,,,,,,,,256.0,,,
1193,,,,21.0,,,,,,,,258.0,,,
1194,,,46.0,95.0,,,,,,,,410.0,,206.0,206.0
1195,,,151.0,79.0,,,,,,,,206.0,,103.0,103.0
1196,27.0,,170.0,66.0,,,,,,,,363.0,,194.0,102.0
1197,,,,114.0,,,,,,,,307.0,,144.0,
1198,,,,84.0,,,,,,,,205.0,,136.0,102.0
1199,,,,79.0,,,,,,,,202.0,,160.0,102.0
1200,,,45.0,79.0,,,,,,,,307.0,,148.0,
1201,,,240.0,64.0,,,,,,,,206.0,,147.0,102.0
1202,,,,165.0,,,,,,,,392.0,,218.0,187.0
1203,,,87.0,143.0,,,,,,,,385.0,,237.0,187.0
1204,,,252.0,21.0,,,,,,,,415.0,,227.0,204.0
1205,,,,,,,,,,,,411.0,,204.0,205.0
1206,,,,,,,,,,,,409.0,,212.0,206.0
1207,,,,,,,,,,,,205.0,,103.0,103.0
1208,,,,,,,,,,,,206.0,,122.0,102.0
1209,,,21.0,,,,,,,,,410.0,,229.0,205.0
1210,,,,,,,,,,,,205.0,,104.0,102.0
1211,,,,,,,,,,,,206.0,,104.0,102.0
1212,,,119.0,,,,,,,,,411.0,,208.0,206.0
1213,,,,,,,,,,,,208.0,,108.0,102.0
1214,,,,,,,,,,,,206.0,,124.0,101.0
1215,,,,,,,,,,,,311.0,,248.0,102.0
1216,,,,,,,,,,,,255.0,,104.0,102.0
1217,,,,,,,,,,,,,,104.0,
1218,,,,,,28.0,,,,,,206.0,,104.0,104.0
1219,,,,,,,,,,,,,,153.0,
1220,,,,,,,,,,,,256.0,,107.0,102.0
1222,54.0,,,,,,,,,,,460.0,,257.0,
1223,,,,,,,,,,,,,,155.0,
1224,31.0,,,,,,,,,,,668.0,,213.0,
1225,,,,,,,,,,,,205.0,,104.0,102.0
1226,,,,,,,,,,,,,,206.0,
1227,,,,,,57.0,,,,,,414.0,,208.0,202.0
1228,,,,129.0,,,,,,,,207.0,,104.0,204.0
1229,,,,150.0,,,,,,,,,,,
1230,,,,136.0,,,,,,,,,,304.0,
1231,,,,140.0,,,,,,,,207.0,,309.0,104.0
1232,,,,90.0,,,,,,,,,,,
1233,,,157.0,,,,,,,,,,,,
1234,,,66.0,64.0,,,,,,,,106.0,,103.0,101.0
1235,,,162.0,,,,,,,,,,,,
1236,27.0,,,88.0,,,,,,,,416.0,,104.0,205.0
1237,27.0,,,77.0,,,,,,,,205.0,,129.0,202.0
1238,,,,78.0,,,,,,,,255.0,,103.0,203.0
1239,,,,103.0,,,,,,,,258.0,,122.0,204.0
1240,,,,107.0,,,,,,,,256.0,,123.0,202.0
1241,27.0,,,96.0,,,,,,,,253.0,,125.0,205.0
1242,,,,80.0,,,,,,,,206.0,,125.0,204.0
1243,,,,138.0,,,,,,,,203.0,,124.0,104.0
1244,,,,90.0,,,,,,,,,,,
1245,,,,30.0,,,,,,,,,,104.0,
1246,,,,104.0,,,,,,,,,,107.0,
1247,,,,75.0,,,,,,,,206.0,,103.0,101.0
1248,,,,60.0,,,,,,,,,,,
1249,,,,105.0,,,,,,,,,,,
1250,,,,145.0,,,,,,,,411.0,,212.0,
1251,,,,141.0,,,,,,,,206.0,,134.0,102.0
1252,,,,78.0,,,,,,,,205.0,,129.0,102.0
1253,,,,144.0,,,,,,,,205.0,,141.0,102.0
1254,27.0,,,149.0,,,,,,,,362.0,,184.0,102.0
1255,27.0,,,54.0,,,,,,,,459.0,,196.0,
1256,,,,51.0,142.0,,,,,,,,,143.0,
1257,,,,19.0,72.0,,,,,,,,,130.0,
1258,,,,,,,,,,,,303.0,,221.0,148.0
1259,,,56.0,,,,,,,,,289.0,,222.0,148.0
1260,,,96.0,,,,,,,,,208.0,,139.0,104.0
1261,,,87.0,,,,,,,,,305.0,,149.0,
1262,,,65.0,,,,,,,,,156.0,,140.0,104.0
1263,,,263.0,,,,,,,,,466.0,,250.0,204.0
1264,,,,123.0,,,,,,,,255.0,,125.0,207.0
1265,,,,92.0,,,,,,,,,,,
1266,,,19.0,,,,,,,88.0,,205.0,,132.0,205.0
1267,,,,105.0,,,,,,54.0,,205.0,,207.0,204.0
1269,,,163.0,,,503.0,,,,,,,,304.0,203.0
1270,,,86.0,175.0,,,,,,,,256.0,,99.0,205.0
1271,,,,91.0,,,,,,,,205.0,,149.0,205.0
1272,,,,105.0,,,,,,,,206.0,,129.0,104.0
1273,,,,148.0,,,,,,,,206.0,,122.0,102.0
1274,,,,154.0,,,,,,,,206.0,,122.0,103.0
1275,,,,113.0,,,,,,,,230.0,,103.0,103.0
1276,,,,93.0,,,,,,,,,,,
1277,,,,104.0,,,,,,,,205.0,,122.0,105.0
1278,,,,71.0,,,,,,,,205.0,,124.0,103.0
1279,,,92.0,,,,,,,106.0,,412.0,,222.0,208.0
1280,,,45.0,,,,,,,,,207.0,,112.0,102.0
1281,,,68.0,,,,,,,,,,,,
1282,,,104.0,,,,,,,,,206.0,,101.0,105.0
1283,,,32.0,36.0,,,,,,32.0,,206.0,,140.0,104.0
1284,,,101.0,,,,,,,,,206.0,,139.0,106.0
1285,54.0,,76.0,,,,,,,49.0,,562.0,,259.0,
1286,,,,,,,,,,,,205.0,,142.0,
1287,,,,139.0,,,,,,,,205.0,,152.0,112.0
1288,,,,153.0,,,,,,,,206.0,,141.0,104.0
1289,,,,106.0,,,,,,,,206.0,,141.0,105.0
1290,44.0,,61.0,65.0,,,,,,,,609.0,,275.0,158.0
1291,54.0,,,212.0,,,,,,,,462.0,,238.0,104.0
1292,,,,157.0,,,,,,,,270.0,,135.0,203.0
1293,,,,129.0,,,,,,,,408.0,,216.0,212.0
1294,,,,177.0,,,,,,,,257.0,,136.0,204.0
1295,,,193.0,135.0,,,,,,,,270.0,,131.0,216.0
1296,,,,127.0,,,,,,,,257.0,,130.0,204.0
1297,29.0,,,124.0,,,,,,,,475.0,,231.0,213.0
1298,27.0,,,,,272.0,,,,,,475.0,,235.0,213.0
1299,,,73.0,,,,,,,,,407.0,,216.0,204.0
1301,,,27.0,,,,,,,,,257.0,,135.0,203.0
1302,,,19.0,,,,,,,,,411.0,,242.0,208.0
1303,,,131.0,,,,,,,,,371.0,,233.0,206.0
1304,,,,,,,,,,,,208.0,,123.0,103.0
1305,,,85.0,,,,,,,,,214.0,,123.0,101.0
1306,,,80.0,,,,,,,,,204.0,,122.0,102.0
1307,,,154.0,,,,,,,,,409.0,,253.0,204.0
1308,,,61.0,,,,,,,,,216.0,,116.0,102.0
1309,,,121.0,,,,,,,,,437.0,154.0,103.0,258.0
1310,,,92.0,,,,,,,,,412.0,,228.0,208.0
1311,,,52.0,,,,,,,,,204.0,,102.0,102.0
1312,,,53.0,,,,,,,,,204.0,,123.0,102.0
1313,,,62.0,,,,,,,,,,,,
1314,,,75.0,,,,,,,,,206.0,,106.0,105.0
1315,,,50.0,,,,,,,,,,,,
1316,,,85.0,,,,,,,,,,,,
1317,,,,,,,,,,,95.0,,,152.0,
1318,,,,,,,,,,,,,,155.0,
1319,,,,,,,,,,,,412.0,,210.0,205.0
1320,,,27.0,,,,,,,,,411.0,,207.0,211.0
1321,,,,,,,,,,,,206.0,,104.0,106.0
1322,,,43.0,,,,,,,,,,,,
1323,,,98.0,,,,,,,,,410.0,,206.0,211.0
1324,,,,,,,,,,,,271.0,,133.0,218.0
1325,,,128.0,,,,,,,,,419.0,,200.0,217.0
1326,,,,,,,,,,,,272.0,,132.0,220.0
1327,,,,86.0,,,,,,,,261.0,,136.0,216.0
1328,,,,139.0,,,,,,,,422.0,,210.0,214.0
1329,27.0,,,121.0,,,,,,,,463.0,,260.0,215.0
1330,33.0,,,113.0,,,,,,,,622.0,,261.0,220.0
1331,,,,120.0,,,,,,,,256.0,,134.0,215.0
1332,,,,129.0,,,,,,,,291.0,,129.0,227.0
1333,50.0,,,110.0,,,,,,,,597.0,,280.0,216.0
1335,,,297.0,,,,,,,,,409.0,,204.0,209.0
1336,,,190.0,,,,,,,,,205.0,,104.0,105.0
1337,,,65.0,,,,,,,,,205.0,,105.0,103.0
1338,,,43.0,,,,,,,,,,,,
1339,,,151.0,,,,,,,,,411.0,,203.0,208.0
1340,,,,,,145.0,,,,,,412.0,,283.0,207.0
1341,,,,196.0,,,,,,,,411.0,,207.0,209.0
1342,,,,153.0,,,,,,,,,,,
1343,,,,155.0,,,,,,,,,,,
1344,,,,,,135.0,,,,,,205.0,,206.0,105.0
1345,,,,,,81.0,,,,,,206.0,,210.0,104.0
1346,,,42.0,79.0,,,,,,,,207.0,,146.0,105.0
1347,,,151.0,,,,,,,,,216.0,,145.0,86.0
1348,,,102.0,,,,,,,,,206.0,,141.0,105.0
1349,,,,,,143.0,,,,,,153.0,,206.0,63.0
1350,,,,55.0,,,,,,,,206.0,,147.0,104.0
1351,,,62.0,,,,,,,32.0,,312.0,,220.0,200.0
1352,,,,,,,,,,96.0,,373.0,,266.0,219.0
1353,,,62.0,136.0,,,,,,,,206.0,,147.0,104.0
1354,,,72.0,67.0,,,,,,,,419.0,,230.0,205.0
1355,,,141.0,150.0,,,,,,,,412.0,,225.0,204.0
1356,,,104.0,129.0,,,,,,,,206.0,,105.0,103.0
1357,,,,231.0,,,,,,,,409.0,,205.0,206.0
1358,,,,168.0,,,,,,,,203.0,,102.0,103.0
1359,,,62.0,109.0,,,,,,,,203.0,,102.0,104.0
1360,,,64.0,,,,,,,,,206.0,,104.0,105.0
1361,,,,136.0,,,,,,,,216.0,,102.0,104.0
1362,,,,,,,155.0,,,,,,,,
1363,,,85.0,,,283.0,,,,,,411.0,,375.0,210.0
1364,,,67.0,,,226.0,,,,,,409.0,,337.0,211.0
1365,,,,,,262.0,,,,,,,,102.0,
1366,27.0,,48.0,,,72.0,,,,,,511.0,,354.0,
1367,31.0,,64.0,,,83.0,,,,,,512.0,,222.0,
1368,,,,,,,,,,,,413.0,,255.0,209.0
1369,,,,,,56.0,,,,,,,,,
1370,,,,,,167.0,,,,,,256.0,,102.0,
1371,27.0,,,,,85.0,,,,,,206.0,,205.0,103.0
1372,,,141.0,,,,,,,,,,,,
1373,92.0,,115.0,,,,,,,,,415.0,,208.0,205.0
1374,,,154.0,,,,,,,,,305.0,,143.0,
1375,,,87.0,,,,,,,,,206.0,,190.0,106.0
1376,27.0,,62.0,,,,,,,,,154.0,,141.0,104.0
1377,,,159.0,,,,,,,,,301.0,,204.0,198.0
1378,,,,,,67.0,,,,,,153.0,,206.0,104.0
1379,,,,,,,,,,,,105.0,,,
1380,,,,,,,,,,,,103.0,,,
1381,,,,,,,,,,,,279.0,,179.0,145.0
1382,,,,,,,,,,,,309.0,,197.0,197.0
1383,,,54.0,,,,,,,,,257.0,,121.0,204.0
1384,,,90.0,21.0,,,,,,,,256.0,,121.0,102.0
1385,,,98.0,,,,,,,,,,,258.0,205.0
1386,,,,,,,,,,,,257.0,,104.0,204.0
1387,,,111.0,21.0,,,,,,,,258.0,,121.0,204.0
1388,27.0,,188.0,,,,,,,,,463.0,,204.0,205.0
1389,,,,,,,,,,,,290.0,,129.0,203.0
1390,,,93.0,,,,,,,,,309.0,,122.0,204.0
1391,,,94.0,,,,,,,,,255.0,,101.0,204.0
1392,,,21.0,,,,,,,,,256.0,,122.0,205.0
1393,,,,,,,,,,,,255.0,,121.0,204.0
1394,,,77.0,,,,,,,,,255.0,,122.0,205.0
1395,,,51.0,,,,,,,,,,,,
1396,,,60.0,,,,,,,,,,,,
1397,,,108.0,,,57.0,,,,,,,,103.0,
1398,,,,129.0,,,,,,,,,,,
1399,,,,,,,,,,,,205.0,,103.0,103.0
1400,,,172.0,,,,,,,,,410.0,,205.0,204.0
1401,,,178.0,,,,,,,,,,,,
1403,,,21.0,,,,,,,,,360.0,,161.0,187.0
1404,,,,,,,,,,,,351.0,,205.0,251.0
1405,,,,,,,,,,,,332.0,,200.0,166.0
1406,,,21.0,,,,,,,,,205.0,,133.0,104.0
1407,27.0,,30.0,,,,,,,,,510.0,,203.0,
1408,27.0,,95.0,,,,,,,,,390.0,,173.0,103.0
1409,,,,,,,,,,,,333.0,,203.0,186.0
1410,,,,,,150.0,,,,,,281.0,,217.0,159.0
1411,,,129.0,,,,,,,,,373.0,,193.0,102.0
1412,,,,,,46.0,,,,,82.0,311.0,,192.0,159.0
1413,46.0,,86.0,,,77.0,,,,,,257.0,,151.0,103.0
1414,,,72.0,,,,,,,,,256.0,,151.0,205.0
1415,,,,,,,,,,,,255.0,,152.0,204.0
1416,,,75.0,,,76.0,,,,,,104.0,,101.0,103.0
1417,,,225.0,,,47.0,,,,,104.0,253.0,,151.0,207.0
1418,46.0,,291.0,,,56.0,,,,,,256.0,,151.0,104.0
1419,,,138.0,17.0,,,,,,103.0,,510.0,,262.0,206.0
1420,,,31.0,,,,,,,84.0,,258.0,,204.0,204.0
1421,27.0,,122.0,55.0,,,,,,,,465.0,,231.0,103.0
1422,,,,142.0,,,,,,76.0,,203.0,,201.0,202.0
1423,,,69.0,,,,,,,79.0,,257.0,,129.0,202.0
1424,,,,,,,,,,,,305.0,,153.0,205.0
1425,,,,90.0,,,,,,,,306.0,,152.0,200.0
1426,,,134.0,37.0,,,,,,,,205.0,,103.0,103.0
1427,,,82.0,105.0,,,,,,,,205.0,,110.0,102.0
1428,,,,112.0,,,,,,,,203.0,,111.0,105.0
1429,,,,116.0,,,,,,,,206.0,,112.0,100.0
1430,,,71.0,84.0,,,,,,,,216.0,,112.0,102.0
1431,,,51.0,140.0,,,,,,,,205.0,,101.0,101.0
1432,,,,144.0,,,,,,,,215.0,,102.0,104.0
1433,,,,65.0,,,,,,,,206.0,,100.0,104.0
1434,,,,,,25.0,,,,,,,,303.0,102.0
1435,,,23.0,,,,,,,,,309.0,,201.0,199.0
1436,,,,,,,,,,,,280.0,,188.0,212.0
1438,,,294.0,,,,,,,,,186.0,,130.0,126.0
1439,,,,193.0,,,,,,,,280.0,,167.0,157.0
1440,,,25.0,,,,,,,,,187.0,,131.0,123.0
1441,,,,,,,,,,,,104.0,,130.0,54.0
1442,,,129.0,,,,,,,,,107.0,,129.0,73.0
1443,,,82.0,,,,,,,,,186.0,,129.0,123.0
1444,,,44.0,,,,,,,,,185.0,,140.0,125.0
1445,,,,135.0,,,,,,,,254.0,,129.0,205.0
1446,,,,99.0,,,,,,,,256.0,,150.0,203.0
1447,,,,88.0,,,,,,,,204.0,,129.0,203.0
1448,,,,146.0,,,,,,,,256.0,,120.0,203.0
1449,,,,110.0,,,,,,,,,,,
1450,,,,106.0,,,,,,,,256.0,,119.0,202.0
1451,,,,125.0,,,,,,,,411.0,,224.0,206.0
1452,,,,96.0,,,,,,,,203.0,,102.0,102.0
1453,,,98.0,,,,,,,,,206.0,,99.0,102.0
1454,,,154.0,,,,,,,,,205.0,,110.0,101.0
1455,,,,,,,,,,,,209.0,,102.0,103.0
1456,,,71.0,,,,,,,,,206.0,,106.0,102.0
1457,,,104.0,,,,,,,,,,,,
1458,,,54.0,,,,,,,,,206.0,,103.0,101.0
1459,,,,,,,,,,,98.0,,,106.0,
1460,,,71.0,199.0,,,,,,,,412.0,,201.0,205.0
1461,,,,195.0,,,,,,,,,,,
1462,,,,158.0,,,,,,,,413.0,,104.0,104.0
1463,,,,84.0,,,,,,,,206.0,,,
1464,31.0,,,105.0,,,,,,,,774.0,,306.0,100.0
1465,31.0,,,67.0,,,,,,,,461.0,,104.0,
1466,,,,38.0,,,,,,,,255.0,,121.0,203.0
1467,27.0,,,44.0,,,,,,,,513.0,,225.0,203.0
1468,,,,130.0,,,,,,,,203.0,,203.0,204.0
1469,27.0,,,168.0,,,,,,,,512.0,,223.0,123.0
1470,27.0,,,,,,,,,107.0,,460.0,,226.0,202.0
1471,27.0,,,82.0,,,,,,56.0,,514.0,,204.0,203.0
1472,,,38.0,47.0,,,,,,58.0,,256.0,,119.0,205.0
1473,,,148.0,,,,,,,56.0,,254.0,,119.0,205.0
1474,,,,52.0,,,,,,108.0,,207.0,,120.0,103.0
1475,,,,58.0,,,,,,,,412.0,,201.0,205.0
1476,,,,88.0,,,,,,,,205.0,,101.0,102.0
1477,,,,52.0,,,,,,,,,,,
1478,,,,172.0,,,,,,,,207.0,,99.0,104.0
1479,,,,125.0,,,,,,,,,,,
1480,,,,107.0,,,,,,,,205.0,,101.0,106.0
1481,,,,123.0,,,,,,,,205.0,,103.0,105.0
1482,,,,86.0,,,,,,,,420.0,,272.0,208.0
1483,,,62.0,134.0,,,,,,,,207.0,,181.0,104.0
1484,,,43.0,170.0,,,,,,,,205.0,,131.0,105.0
1485,,,,106.0,,,,,,,,,,,
1486,,,153.0,91.0,,,,,,,,,,,
1487,,,,170.0,,,,,,,,,,,
1488,,,,133.0,,,,,,,,205.0,,103.0,104.0
1489,,,,256.0,,,,,,,,207.0,,99.0,104.0
1490,,,99.0,77.0,,,,,,,,411.0,,206.0,210.0
1491,,,,176.0,,,,,,,,460.0,,199.0,208.0
1492,,,,,,,,,,105.0,,412.0,,205.0,210.0
1493,,,,,,,,,,108.0,,256.0,,100.0,105.0
1494,,,100.0,66.0,,,,,,,,,,150.0,
1495,,,,,,,,,,96.0,,,,,
1496,,,,,,,,,,105.0,,,,,
1497,,,49.0,,,,,,,95.0,,,,,
1498,,,85.0,,,,,,,83.0,,,,,
1499,,,,182.0,,,,,,,,205.0,,99.0,203.0
1500,46.0,,,203.0,,,,,,,,413.0,,202.0,204.0
1501,,,,239.0,,,,,,,,205.0,,100.0,203.0
1502,,,51.0,,,165.0,,,,,,157.0,,202.0,154.0
1503,,,,,,,,,,,,54.0,,202.0,55.0
1504,,,,,,,,,,,,206.0,,102.0,204.0
1505,,,,,,359.0,,,,,,,,,
1506,,,150.0,,,55.0,,,,,,,,199.0,
1507,,,,,,45.0,,,,,,,,,
1508,,,,,,158.0,,,,,,,,,
1509,,,,,,124.0,,,,,,,,,
1510,,,68.0,,,211.0,,,,,,107.0,,181.0,104.0
1511,,,,,,109.0,,,,,,209.0,,251.0,105.0
1512,,,81.0,,,56.0,,,,,,205.0,,202.0,103.0
1513,,,200.0,,,220.0,,,,,21.0,157.0,,180.0,103.0
1514,,,92.0,,,,,,,,,,,,
1515,,,,,,,,,,,,516.0,,223.0,209.0
1516,62.0,,,,,,,,,,,616.0,,297.0,103.0
1519,,,,,,,,,,,66.0,412.0,,200.0,207.0
1520,,,267.0,,,,,,,,,,,,
1521,,,224.0,,,,,,,,,,,,
1522,,,176.0,,,,,,,,,,,,
1523,,,196.0,,,,,,,,,,,,
1524,,,50.0,49.0,,,,,,,,410.0,,198.0,208.0
1525,,,,,,,,,,,,257.0,,,
1526,,,,,,,,,,,,203.0,,72.0,
1527,,,,,,,,,,,,205.0,,80.0,
1528,,,,,,,,,,,,,,69.0,
1529,48.0,,,,,,,,,,,361.0,,354.0,103.0
1530,46.0,,,,,56.0,,,,,,256.0,,151.0,103.0
1531,46.0,,6.0,,,,,,,,,306.0,,152.0,104.0
1532,,,,,,,,,,,,463.0,,300.0,205.0
1533,,,,,,,,,,,,258.0,,150.0,205.0
1534,,,,,,,,,,,,,,200.0,
1536,,,23.0,,,,,,,,,208.0,,150.0,205.0
1537,,,,,,,,,,,,257.0,,149.0,204.0
1538,,,60.0,,,,,,,,,,,152.0,
1539,,,120.0,,,,,,,,,,,151.0,
1540,,,,,,,,,,,,415.0,,198.0,208.0
1541,,,,72.0,,,,,,,,,,,
1542,,,,,,,,,,,,111.0,151.0,,110.0
1543,,,,106.0,,,,,,,,,,,
1544,,,,131.0,,,,,,,,206.0,,100.0,104.0
