key,Arc heating start,Arc heating end,Active power,Reactive power
1650,2019-07-01 09:11:45,2019-07-01 09:14:43,0.7639791965,0.5707640648
1650,2019-07-01 09:16:16,2019-07-01 09:17:34,0.3276648521,0.2484171391
1651,2019-07-01 09:34:25,2019-07-01 09:36:24,0.4050432643,0.295874387
1651,2019-07-01 09:42:15,2019-07-01 09:46:10,0.7874757349,0.6585398018
1651,2019-07-01 09:50:58,2019-07-01 09:53:30,0.5072287321,0.4239062071
1651,2019-07-01 09:54:55,2019-07-01 09:57:25,0.5626444817,0.3653156757
1651,2019-07-01 09:59:21,2019-07-01 10:02:17,0.6617097854999999,0.43021023270000003
1651,2019-07-01 10:06:49,2019-07-01 10:09:25,0.5871267319,0.3807506561
1651,2019-07-01 10:19:03,2019-07-01 10:22:10,0.6717541218,0.4395840168
1651,2019-07-01 10:24:24,2019-07-01 10:24:52,0.10027694699999999,0.064242363
1651,2019-07-01 10:25:34,2019-07-01 10:26:40,0.2430944443,0.161100626
1652,2019-07-01 10:51:39,2019-07-01 10:54:24,0.5465109833,0.37343537810000005
1652,2019-07-01 10:59:08,2019-07-01 11:02:53,0.6154623628,0.5064472854
1652,2019-07-01 11:07:52,2019-07-01 11:08:54,0.21021652219999998,0.1556831598
1653,2019-07-01 12:31:26,2019-07-01 12:33:27,0.41084732119999995,0.3372420222
1653,2019-07-01 12:36:17,2019-07-01 12:43:18,1.1985745429999999,1.0650163591
1653,2019-07-01 12:48:43,2019-07-01 12:51:19,0.48154520990000005,0.33139669899999996
1653,2019-07-01 12:54:25,2019-07-01 12:57:07,0.6164979935,0.41752207280000003
1653,2019-07-01 12:59:07,2019-07-01 13:00:20,0.259524107,0.17267060280000002
1653,2019-07-01 13:08:24,2019-07-01 13:09:35,0.2591836452,0.1879968643
1653,2019-07-01 13:11:30,2019-07-01 13:12:21,0.18902993199999998,0.1272761822
1654,2019-07-01 13:20:12,2019-07-01 13:22:35,0.47225351369999996,0.3190557957
1654,2019-07-01 13:24:03,2019-07-01 13:29:37,1.1935314536,0.8090389669
1654,2019-07-01 13:39:46,2019-07-01 13:42:02,0.3842004538,0.2634124756
1655,2019-07-01 13:55:16,2019-07-01 13:56:30,0.22400404359999998,0.20212791859999998
1655,2019-07-01 13:58:54,2019-07-01 14:04:13,1.1162017882,1.0266806334
1655,2019-07-01 14:08:11,2019-07-01 14:10:45,0.6376475096,0.4458214045
1655,2019-07-01 14:12:30,2019-07-01 14:16:28,0.9061094521999999,0.9376295805
1655,2019-07-01 14:17:19,2019-07-01 14:19:16,0.4382143021,0.460467577
1655,2019-07-01 14:22:56,2019-07-01 14:24:19,0.3389108181,0.2505512238
1655,2019-07-01 14:26:52,2019-07-01 14:28:41,0.4297692776,0.38640666009999997
1656,2019-07-01 14:35:09,2019-07-01 14:36:59,0.3560360836,0.2601312697
1656,2019-07-01 14:39:05,2019-07-01 14:40:14,0.2215050459,0.15698704119999998
1656,2019-07-01 14:43:44,2019-07-01 14:45:24,0.3218245506,0.2371714711
1656,2019-07-01 14:47:18,2019-07-01 14:50:01,0.6082282066,0.47831434009999996
1656,2019-07-01 14:51:04,2019-07-01 14:51:43,0.1450223923,0.1120040417
1656,2019-07-01 14:52:41,2019-07-01 14:53:38,0.21803593640000002,0.1741189957
1657,2019-07-01 15:12:45,2019-07-01 15:14:50,0.4331322907,0.3188064396
1657,2019-07-01 15:20:51,2019-07-01 15:22:58,0.47147488590000003,0.3075840771
1657,2019-07-01 15:24:09,2019-07-01 15:26:11,0.4289684892,0.2911626697
1657,2019-07-01 15:26:48,2019-07-01 15:29:03,0.475877285,0.33904844520000005
1657,2019-07-01 15:30:00,2019-07-01 15:31:12,0.26566290859999997,0.1802803278
1658,2019-07-01 15:35:41,2019-07-01 15:37:41,0.45854701189999997,0.34422254560000004
1658,2019-07-01 15:41:11,2019-07-01 15:47:28,1.6275381744,1.1273366809
1658,2019-07-01 15:51:46,2019-07-01 15:53:48,0.4961919785,0.3556770086
1658,2019-07-01 16:00:44,2019-07-01 16:02:29,0.4306979179,0.2910866737
1658,2019-07-01 16:05:53,2019-07-01 16:07:42,0.4760966301,0.3214652538
1659,2019-07-01 16:17:46,2019-07-01 16:23:26,1.3000026613,1.1604582071
1659,2019-07-01 16:24:28,2019-07-01 16:28:31,0.9954911470000001,0.7896283865000001
1659,2019-07-01 16:35:05,2019-07-01 16:36:27,0.34876847270000005,0.2603611946
1660,2019-07-01 16:43:15,2019-07-01 16:45:25,0.4838719233,0.4211341739
1660,2019-07-01 16:49:41,2019-07-01 16:55:25,1.4470875263,1.1921356022
1660,2019-07-01 16:57:40,2019-07-01 17:02:48,1.3556772469999998,0.9427955151
1660,2019-07-01 17:04:38,2019-07-01 17:06:09,0.3956251144,0.2783164978
1661,2019-07-01 17:16:06,2019-07-01 17:18:06,0.4373056859,0.32406139370000003
1661,2019-07-01 17:20:33,2019-07-01 17:22:59,0.5941896439,0.4336536229
1661,2019-07-01 17:23:35,2019-07-01 17:27:07,0.8895571231999999,0.5899146795
1661,2019-07-01 17:28:47,2019-07-01 17:31:50,0.7898938656000001,0.5246149302
1661,2019-07-01 17:33:59,2019-07-01 17:35:30,0.3864924908,0.2575144768
1661,2019-07-01 17:40:51,2019-07-01 17:41:53,0.2664313316,0.17423963550000002
1662,2019-07-01 17:47:28,2019-07-01 17:49:44,0.49658216689999995,0.45210641619999997
1662,2019-07-01 17:51:36,2019-07-01 17:56:16,1.117857635,0.9682996571
1662,2019-07-01 17:59:11,2019-07-01 18:02:14,0.7589161395999999,0.5179889202
1662,2019-07-01 18:02:51,2019-07-01 18:06:20,0.8916296959000001,0.6120532751
1662,2019-07-01 18:12:31,2019-07-01 18:14:58,0.6427533627,0.46205616
1663,2019-07-01 18:22:54,2019-07-01 18:25:03,0.47347405579999996,0.4058934748
1663,2019-07-01 18:27:07,2019-07-01 18:28:14,0.2530307174,0.2217819989
1663,2019-07-01 18:30:22,2019-07-01 18:31:38,0.2975399494,0.2714625597
1663,2019-07-01 18:33:35,2019-07-01 18:36:49,0.8176866770000001,0.6515504718
1663,2019-07-01 18:37:57,2019-07-01 18:42:06,1.0778622626999999,0.7686027287999999
1663,2019-07-01 18:47:23,2019-07-01 18:48:34,0.3023703098,0.2107155323
1663,2019-07-01 18:56:03,2019-07-01 18:56:48,0.18361592289999998,0.1261372566
1664,2019-07-01 19:03:24,2019-07-01 19:06:08,0.5925383961,0.46492567659999995
1664,2019-07-01 19:10:06,2019-07-01 19:15:41,1.4511628151,0.979167074
1664,2019-07-01 19:17:04,2019-07-01 19:21:14,1.2102544308,0.6940315962000001
1664,2019-07-01 19:22:48,2019-07-01 19:30:51,2.3370504379,1.3756785393000002
1665,2019-07-01 19:45:59,2019-07-01 19:48:14,0.5177108569,0.3825312257
1665,2019-07-01 19:54:07,2019-07-01 19:59:41,1.3678381443,1.0898821056
1665,2019-07-01 20:08:31,2019-07-01 20:12:53,1.1549065112999999,0.7849717140000001
1666,2019-07-01 20:28:54,2019-07-01 20:31:05,0.5067862876,0.37651813030000003
1666,2019-07-01 20:35:25,2019-07-01 20:40:46,1.3781102896000001,0.9310521482999999
1666,2019-07-01 20:46:29,2019-07-01 20:49:12,0.6710679531,0.46400570869999996
1666,2019-07-01 20:50:54,2019-07-01 20:55:42,1.2485303879,0.8396106958
1666,2019-07-01 21:02:40,2019-07-01 21:04:01,0.3326106071,0.2240159512
1666,2019-07-01 21:06:20,2019-07-01 21:09:10,0.7421956062,0.5016322136
1666,2019-07-01 21:26:56,2019-07-01 21:28:47,0.4684932971,0.3147856891
1666,2019-07-01 21:29:52,2019-07-01 21:31:07,0.32628831269999997,0.2189504802
1667,2019-07-01 21:12:41,2019-07-01 21:16:41,0.9848571884,0.7701964974
1667,2019-07-01 21:19:49,2019-07-01 21:22:23,0.7010310888,0.4284840822
1667,2019-07-01 21:36:02,2019-07-01 21:38:17,0.5413167926,0.39692914490000003
1667,2019-07-01 21:41:38,2019-07-01 21:46:28,1.2759530544,0.8668480515000001
1667,2019-07-01 21:48:15,2019-07-01 21:49:32,0.3321332932,0.22441792489999998
1668,2019-07-01 22:03:24,2019-07-01 22:05:18,0.4139064097,0.3219965696
1668,2019-07-01 22:07:57,2019-07-01 22:11:04,0.8560522795000001,0.5633846819
1668,2019-07-01 22:12:30,2019-07-01 22:16:20,1.0841472149,0.6838165522
1668,2019-07-01 22:18:57,2019-07-01 22:22:13,0.928684473,0.5747514963
1668,2019-07-01 22:25:25,2019-07-01 22:28:29,0.8768665791,0.5290117264
1668,2019-07-01 22:33:12,2019-07-01 22:35:20,0.6152410507,0.36809206009999995
1668,2019-07-01 22:38:19,2019-07-01 22:39:37,0.343275547,0.2218625546
1669,2019-07-01 22:45:18,2019-07-01 22:48:05,0.6500239232,0.48998418450000003
1669,2019-07-01 22:50:41,2019-07-01 22:52:39,0.505444169,0.34926199909999994
1669,2019-07-01 22:58:42,2019-07-01 23:01:27,0.7163153887,0.5131712556
1669,2019-07-01 23:04:28,2019-07-01 23:10:49,1.6368746758000001,1.2013301849
1669,2019-07-01 23:15:36,2019-07-01 23:17:22,0.46390914920000004,0.3228232861
1670,2019-07-01 23:33:21,2019-07-01 23:36:58,0.9198694290999999,0.5828728676
1670,2019-07-01 23:37:53,2019-07-01 23:40:28,0.6439017653,0.40709155799999996
1670,2019-07-01 23:43:35,2019-07-01 23:46:50,0.8187030554000001,0.5415004492000001
1670,2019-07-01 23:49:27,2019-07-01 23:52:18,0.7260453701,0.4693866968
1670,2019-07-02 00:03:45,2019-07-02 00:04:38,0.2185482979,0.1406195164
1670,2019-07-02 00:07:29,2019-07-02 00:09:11,0.4348928928,0.2761249542
1671,2019-07-02 00:23:18,2019-07-02 00:26:41,0.8348929587,0.5872288942
1671,2019-07-02 00:30:15,2019-07-02 00:33:08,0.8070363401999999,0.4506370425
1671,2019-07-02 00:35:37,2019-07-02 00:42:54,2.0196160078,1.1396201849
1671,2019-07-02 00:45:04,2019-07-02 00:48:19,0.9080836773000001,0.5126633643999999
1671,2019-07-02 00:51:29,2019-07-02 00:57:02,1.5652542113999999,0.8792262076999999
1672,2019-07-02 01:05:42,2019-07-02 01:09:47,1.0280132179,0.9701783061
1672,2019-07-02 01:12:54,2019-07-02 01:15:51,0.7353457212000001,0.7509702443999999
1672,2019-07-02 01:18:30,2019-07-02 01:24:33,1.4423528909999999,1.6555614471000002
1672,2019-07-02 01:25:09,2019-07-02 01:30:51,1.3646264075999999,1.5655162334000001
1672,2019-07-02 01:31:59,2019-07-02 01:33:18,0.3311047554,0.3089942932
1673,2019-07-02 01:48:33,2019-07-02 01:52:25,0.773275638,0.4853160206
1673,2019-07-02 01:55:56,2019-07-02 02:01:27,1.2629202008,0.8524075747
1673,2019-07-02 02:12:04,2019-07-02 02:13:07,0.2370407581,0.1522485018
1673,2019-07-02 02:18:30,2019-07-02 02:21:43,0.7348537445000001,0.4811326265
1673,2019-07-02 02:28:08,2019-07-02 02:30:09,0.5068273543999999,0.3250750303
1674,2019-07-02 02:38:32,2019-07-02 02:41:49,0.7198083109000001,0.45956170560000004
1674,2019-07-02 02:45:20,2019-07-02 02:45:58,0.13297122720000001,0.0907332599
1674,2019-07-02 02:54:54,2019-07-02 02:57:56,0.6747916341,0.4797931314
1674,2019-07-02 03:01:02,2019-07-02 03:02:58,0.48185276990000003,0.32394576070000003
1675,2019-07-02 03:12:07,2019-07-02 03:15:38,0.8567106992,0.5946695209
1675,2019-07-02 03:19:36,2019-07-02 03:22:50,0.7850272059000001,0.5194295645
1675,2019-07-02 03:25:52,2019-07-02 03:26:12,0.07412052150000001,0.050919055899999996
1675,2019-07-02 03:27:17,2019-07-02 03:32:03,1.2145694494,0.7987885475
1675,2019-07-02 03:36:45,2019-07-02 03:37:28,0.175101757,0.12042570109999999
1676,2019-07-02 03:46:32,2019-07-02 03:52:02,1.3265894537,0.8926324844
1676,2019-07-02 03:54:04,2019-07-02 03:56:41,0.7214281559000001,0.4352902174
1676,2019-07-02 03:59:29,2019-07-02 04:04:15,1.2218067646,1.0955365896
1676,2019-07-02 04:05:58,2019-07-02 04:07:34,0.4071953297,0.3412775993
1676,2019-07-02 04:11:42,2019-07-02 04:13:46,0.523968935,0.4590528011
1676,2019-07-02 04:15:34,2019-07-02 04:16:53,0.330347538,0.2893617153
1677,2019-07-02 04:29:31,2019-07-02 04:31:32,0.39748087719999997,0.2910726368
1677,2019-07-02 04:34:37,2019-07-02 04:40:00,1.2213058174,0.9187316895000001
1677,2019-07-02 04:44:32,2019-07-02 04:46:45,0.5667340755,0.3455246687
1677,2019-07-02 04:49:22,2019-07-02 04:54:34,1.3206086159000001,0.8441929817
1677,2019-07-02 04:56:42,2019-07-02 04:58:21,0.4199316502,0.2549684048
1677,2019-07-02 05:00:51,2019-07-02 05:01:39,0.1991248131,0.1240561008
1678,2019-07-02 05:08:05,2019-07-02 05:10:36,0.4604254543,0.3455882072
1678,2019-07-02 05:14:03,2019-07-02 05:19:10,1.0663030744,0.9203153849
1678,2019-07-02 05:24:37,2019-07-02 05:26:06,0.31741380690000004,0.25534033780000004
1678,2019-07-02 05:35:46,2019-07-02 05:39:58,0.855509758,0.8525693417
1678,2019-07-02 05:49:18,2019-07-02 05:51:59,0.5635514259000001,0.48060870170000003
1678,2019-07-02 05:58:37,2019-07-02 06:00:31,0.4015510082,0.2880899906
1679,2019-07-02 06:18:08,2019-07-02 06:20:10,0.39975494359999997,0.2680742443
1679,2019-07-02 06:23:03,2019-07-02 06:31:39,1.9323924482,1.4807722569
1679,2019-07-02 06:50:54,2019-07-02 06:56:03,1.3146502972,0.8116239309000001
1679,2019-07-02 06:58:01,2019-07-02 07:00:57,0.7539277077,0.457300663
1679,2019-07-02 07:03:47,2019-07-02 07:05:55,0.5441803932,0.3353631496
1680,2019-07-02 07:08:35,2019-07-02 07:10:31,0.3654924718,0.26275750989999996
1680,2019-07-02 07:23:52,2019-07-02 07:29:31,1.2748539109,0.8824918866
1680,2019-07-02 07:36:35,2019-07-02 07:39:30,0.6536864042,0.4695184231
1680,2019-07-02 07:41:55,2019-07-02 07:43:19,0.31062209609999997,0.2216564417
1681,2019-07-02 08:00:16,2019-07-02 08:02:50,0.511282549,0.3187367916
1681,2019-07-02 08:09:34,2019-07-02 08:12:20,0.5144165158,0.4273864925
1682,2019-07-02 09:12:32,2019-07-02 09:14:54,0.4748347615,0.30262029170000004
1682,2019-07-02 09:21:17,2019-07-02 09:23:51,0.35990932579999996,0.3266197443
1682,2019-07-02 09:35:02,2019-07-02 09:36:59,0.378480792,0.35343194009999995
1682,2019-07-02 09:38:37,2019-07-02 09:40:04,0.2952167988,0.2355788946
1683,2019-07-02 10:27:27,2019-07-02 10:29:44,0.45664491240000005,0.30939489600000003
1683,2019-07-02 10:35:13,2019-07-02 10:40:09,1.0808035135,0.7566300333
1683,2019-07-02 10:46:06,2019-07-02 10:48:39,0.5562150478,0.3986161947
1683,2019-07-02 10:50:53,2019-07-02 10:52:59,0.4670789242,0.3523372412
1683,2019-07-02 10:54:54,2019-07-02 10:55:48,0.1820161343,0.1449131966
1684,2019-07-02 11:15:08,2019-07-02 11:17:24,0.4572936031,0.2857759297
1684,2019-07-02 11:23:36,2019-07-02 11:29:16,0.9173614084999999,0.6355407834000001
1684,2019-07-02 11:50:37,2019-07-02 11:52:54,0.5214722157,0.3455445766
1684,2019-07-02 11:57:25,2019-07-02 11:59:32,0.49119079109999997,0.3522257805
1684,2019-07-02 12:04:11,2019-07-02 12:05:44,0.3680877686,0.2648614645
1685,2019-07-02 12:15:36,2019-07-02 12:17:30,0.37973978770000005,0.3293215334
1685,2019-07-02 12:20:24,2019-07-02 12:24:00,0.7737031579000001,0.6539063454
1685,2019-07-02 12:29:45,2019-07-02 12:32:21,0.5839424133,0.5202817917
1685,2019-07-02 12:34:29,2019-07-02 12:37:17,0.6314533949000001,0.564678669
1685,2019-07-02 12:38:47,2019-07-02 12:39:46,0.21539950370000002,0.1963012218
1685,2019-07-02 12:41:34,2019-07-02 12:42:51,0.28011989589999997,0.2559025288
1686,2019-07-02 12:51:32,2019-07-02 12:53:24,0.3899463742,0.2854551971
1686,2019-07-02 12:55:54,2019-07-02 12:58:51,0.5202337801,0.39108109469999996
1686,2019-07-02 13:05:31,2019-07-02 13:08:36,0.6356993914,0.4877894521
1686,2019-07-02 13:10:54,2019-07-02 13:12:20,0.2963387966,0.2165812254
1686,2019-07-02 13:14:11,2019-07-02 13:15:24,0.2659564018,0.1910009384
1687,2019-07-02 13:56:02,2019-07-02 13:58:08,0.4104374796,0.2663979232
1687,2019-07-02 14:07:44,2019-07-02 14:15:35,1.6326202154,1.3450000584000001
1687,2019-07-02 14:20:26,2019-07-02 14:23:51,0.7779598236,0.4831249714
1687,2019-07-02 14:25:33,2019-07-02 14:29:38,0.9344685078,0.583221674
1687,2019-07-02 14:32:26,2019-07-02 14:35:28,0.7124550343000001,0.4364123344
1687,2019-07-02 14:37:43,2019-07-02 14:39:05,0.3491106033,0.20975136760000002
1688,2019-07-02 14:49:22,2019-07-02 14:51:28,0.4080707163,0.2926847637
1688,2019-07-02 14:54:44,2019-07-02 14:57:46,0.5171260238000001,0.6526166499
1688,2019-07-02 15:00:03,2019-07-02 15:03:38,0.7176160215999999,0.7516294718000001
1688,2019-07-02 15:05:55,2019-07-02 15:08:07,0.524004817,0.3677177429
1688,2019-07-02 15:09:37,2019-07-02 15:11:07,0.3385765553,0.29767203329999997
1688,2019-07-02 15:12:28,2019-07-02 15:13:53,0.3275194168,0.254130125
1689,2019-07-02 15:25:34,2019-07-02 15:27:11,0.3378025471,0.24214982170000002
1689,2019-07-02 15:30:19,2019-07-02 15:35:41,1.2300497591,0.8098805547
1689,2019-07-02 15:39:06,2019-07-02 15:43:49,1.2112151384,0.8528954983
1689,2019-07-02 15:51:04,2019-07-02 15:54:19,0.8578238487000001,0.5598781109000001
1689,2019-07-02 15:59:13,2019-07-02 16:01:30,0.6055531502,0.394115448
1689,2019-07-02 18:41:20,2019-07-02 18:46:25,1.1749418444,0.9976657032999999
1689,2019-07-02 18:49:03,2019-07-02 19:04:10,3.7315961123,2.6763875484
1689,2019-07-02 19:57:33,2019-07-02 20:08:31,2.8641004243,2.150657177
1689,2019-07-02 20:09:54,2019-07-02 20:20:02,2.6430990696000003,1.8239326477000002
1689,2019-07-02 21:23:27,2019-07-02 21:25:32,0.5199035744,0.39704847340000005
1689,2019-07-02 21:26:34,2019-07-02 21:27:47,0.29419940710000003,0.2244297862
1689,2019-07-02 21:29:27,2019-07-02 21:32:44,0.8372951745999999,0.5700706244
1689,2019-07-02 21:37:37,2019-07-02 21:38:44,0.2748122215,0.2045919895
1689,2019-07-02 21:48:42,2019-07-02 21:50:30,0.459717989,0.3479967117
1689,2019-07-02 21:55:12,2019-07-02 21:56:59,0.45438647270000004,0.3362897635
1690,2019-07-02 16:28:54,2019-07-02 16:31:15,0.5273940748,0.3765229583
1690,2019-07-02 16:38:10,2019-07-02 16:40:13,0.4712415338,0.3811897337
1690,2019-07-02 16:45:58,2019-07-02 16:47:35,0.4283812046,0.2807452083
1691,2019-07-02 16:59:35,2019-07-02 17:01:32,0.3137226537,0.49884334210000003
1691,2019-07-02 17:06:33,2019-07-02 17:10:51,0.9716168642,0.867754817
1691,2019-07-02 17:14:55,2019-07-02 17:15:33,0.1542551517,0.136950016
1691,2019-07-02 17:18:59,2019-07-02 17:21:26,0.39379751679999997,0.7745530605
1691,2019-07-02 17:28:29,2019-07-02 17:32:34,0.8026465178,1.2008383273999998
1692,2019-07-02 17:45:53,2019-07-02 17:48:12,0.5552908162,0.3926334679
1692,2019-07-02 17:50:36,2019-07-02 17:55:28,1.1266002059,0.7987176776
1692,2019-07-02 17:59:19,2019-07-02 18:02:17,0.7377820015000001,0.4796236753
1692,2019-07-02 18:04:52,2019-07-02 18:09:16,1.1549537182,0.7561630011
1693,2019-07-02 18:21:50,2019-07-02 18:24:40,0.6885622565,0.4674626589
1693,2019-07-02 18:29:40,2019-07-02 18:32:07,0.6443480849000001,0.4017691314
1693,2019-07-02 18:45:36,2019-07-02 18:46:39,0.2581335306,0.1633269191
1694,2019-07-02 18:59:14,2019-07-02 19:01:00,0.3923712297,0.3175422847
1694,2019-07-02 19:02:06,2019-07-02 19:07:17,1.2736020684,0.9563168584999999
1694,2019-07-02 19:09:33,2019-07-02 19:12:06,0.6690026522,0.46036231520000004
1694,2019-07-02 19:17:52,2019-07-02 19:18:40,0.2056601048,0.1552670002
1694,2019-07-02 19:20:02,2019-07-02 19:21:03,0.2614500523,0.1893601418
1695,2019-07-02 19:27:07,2019-07-02 19:29:07,0.4447757109,0.36255434159999994
1695,2019-07-02 19:30:21,2019-07-02 19:36:27,1.5134837627000002,1.1455991268
1695,2019-07-02 19:39:53,2019-07-02 19:42:46,0.7574166059,0.5620633364000001
1695,2019-07-02 19:44:41,2019-07-02 19:49:45,1.2938530445,1.1099174023
1695,2019-07-02 19:51:05,2019-07-02 19:53:01,0.488723278,0.3436019421
1695,2019-07-02 19:55:36,2019-07-02 19:58:31,0.7410368919,0.4933586121
1696,2019-07-02 20:07:10,2019-07-02 20:09:00,0.4328024926,0.3285068274
1696,2019-07-02 20:10:29,2019-07-02 20:20:35,2.5743470788,1.9318907261000002
1696,2019-07-02 20:23:16,2019-07-02 20:26:13,0.7380244732,0.4853386879
1696,2019-07-02 20:28:22,2019-07-02 20:31:19,0.7430417537999999,0.4881701469
1697,2019-07-02 20:38:59,2019-07-02 20:42:20,0.8495670359999999,0.6264583468
1697,2019-07-02 20:43:40,2019-07-02 20:49:35,1.6967862844,1.0203805566
1697,2019-07-02 20:50:11,2019-07-02 20:54:25,1.2215671539,0.6987707615000001
1697,2019-07-02 20:56:43,2019-07-02 21:00:03,0.8925230503,0.5681054592
1697,2019-07-02 21:01:43,2019-07-02 21:02:48,0.2888684273,0.1823439598
1698,2019-07-02 21:13:08,2019-07-02 21:16:03,0.7035813587,0.6471242905
1698,2019-07-02 21:18:31,2019-07-02 21:23:24,1.2845906019,0.9780998826
1698,2019-07-02 21:24:13,2019-07-02 21:27:36,0.7889547348,0.8637648820999999
1698,2019-07-02 21:31:05,2019-07-02 21:34:53,0.8259108067,1.0117743015
1698,2019-07-02 21:37:18,2019-07-02 21:41:36,0.9488954544,1.1267914772
1698,2019-07-02 21:43:14,2019-07-02 21:44:21,0.255256176,0.2629542351
1699,2019-07-02 22:00:21,2019-07-02 22:02:13,0.4024506093,0.3207544982
1699,2019-07-02 22:03:44,2019-07-02 22:08:39,1.3077205122,0.8859924078
1699,2019-07-02 22:11:00,2019-07-02 22:12:29,0.3934487104,0.24906706809999998
1699,2019-07-02 22:17:40,2019-07-02 22:18:25,0.18204498289999999,0.129535079
1700,2019-07-02 22:28:29,2019-07-02 22:30:09,0.3351025505,0.3234117627
1700,2019-07-02 22:31:46,2019-07-02 22:40:19,2.1554371119,1.7934189140999999
1700,2019-07-02 22:42:06,2019-07-02 22:45:56,0.881780386,0.9033868313
1700,2019-07-02 22:47:22,2019-07-02 22:50:43,0.7458283901,0.8189530373
1701,2019-07-02 22:58:00,2019-07-02 23:01:13,0.6939021195999999,0.6634075046
1701,2019-07-02 23:01:47,2019-07-02 23:04:24,0.6191491485,0.5823324919
1701,2019-07-02 23:06:16,2019-07-02 23:11:26,1.4035311937000001,1.0469536781
1701,2019-07-02 23:13:18,2019-07-02 23:18:31,1.4158630371,1.0440621376
1701,2019-07-02 23:20:30,2019-07-02 23:25:02,1.2223305702,0.9280016422
1702,2019-07-02 23:47:14,2019-07-02 23:50:15,0.5865768316,0.47751146549999995
1702,2019-07-02 23:52:11,2019-07-02 23:56:50,1.0706812739,0.8803747296
1702,2019-07-02 23:58:32,2019-07-03 00:00:14,0.43030452729999996,0.31095278260000003
1703,2019-07-03 00:35:18,2019-07-03 00:37:20,0.39852682689999996,0.3325003982
1703,2019-07-03 00:40:05,2019-07-03 00:45:24,1.3170295656,0.9988031089
1703,2019-07-03 00:47:35,2019-07-03 00:52:20,1.2097803354,0.8450264931
1703,2019-07-03 00:53:45,2019-07-03 00:54:14,0.1187109947,0.08343029019999999
1703,2019-07-03 01:03:05,2019-07-03 01:04:07,0.20002311739999998,0.1541798711
1703,2019-07-03 01:05:33,2019-07-03 01:10:47,1.2619560361,0.9058365822
1703,2019-07-03 01:22:52,2019-07-03 01:24:11,0.33756709100000004,0.2312830687
1704,2019-07-03 01:43:13,2019-07-03 01:47:12,1.0171980858,0.7848091125
1704,2019-07-03 01:48:43,2019-07-03 01:52:46,1.0307130814,0.7764873505
1705,2019-07-03 02:02:25,2019-07-03 02:05:31,0.7644833815000001,0.6487756968
1705,2019-07-03 02:06:40,2019-07-03 02:10:02,0.8675425648999999,0.6430709362
1705,2019-07-03 02:11:23,2019-07-03 02:15:51,1.1749129295,0.8210800886
1705,2019-07-03 02:17:13,2019-07-03 02:19:28,0.5878539085,0.4102671146
1706,2019-07-03 02:35:43,2019-07-03 02:37:44,0.383091998,0.3028619587
1706,2019-07-03 02:42:30,2019-07-03 02:46:30,0.9847770333,0.7668386996
1706,2019-07-03 02:49:39,2019-07-03 02:52:09,0.6492682695,0.45764434340000004
1706,2019-07-03 03:08:20,2019-07-03 03:11:40,0.8668251038,0.6262813807000001
1706,2019-07-03 03:22:33,2019-07-03 03:24:38,0.5450129509,0.3789360523
1707,2019-07-03 03:29:16,2019-07-03 03:31:14,0.37307785670000004,0.3631847203
1707,2019-07-03 03:34:01,2019-07-03 03:36:44,0.5326141417,0.48919722439999996
1707,2019-07-03 03:39:38,2019-07-03 03:40:43,0.22000014780000002,0.1636217833
1708,2019-07-03 04:13:51,2019-07-03 04:15:57,0.4298361669,0.3169636428
1708,2019-07-03 04:30:57,2019-07-03 04:33:58,0.7509393692,0.6349396408
1709,2019-07-03 05:03:22,2019-07-03 05:05:01,0.3229805413,0.2626318336
1709,2019-07-03 05:08:16,2019-07-03 05:10:57,0.588237077,0.5059837103
1709,2019-07-03 05:15:10,2019-07-03 05:16:24,0.3118261099,0.2397133708
1710,2019-07-03 05:43:47,2019-07-03 05:45:56,0.43980511759999996,0.3242851794
1710,2019-07-03 05:50:38,2019-07-03 05:53:24,0.62946859,0.5043923259
1710,2019-07-03 05:57:15,2019-07-03 05:58:18,0.26382696629999997,0.1942074895
1710,2019-07-03 05:59:49,2019-07-03 06:01:51,0.524885416,0.3539043665
1710,2019-07-03 06:13:21,2019-07-03 06:15:07,0.4600478411,0.3239549398
1710,2019-07-03 06:25:08,2019-07-03 06:26:08,0.2556240559,0.1741040945
1710,2019-07-03 06:26:44,2019-07-03 06:27:43,0.2476527691,0.1758764982
1711,2019-07-03 06:35:09,2019-07-03 06:36:02,0.1639473285,0.1419114172
1711,2019-07-03 06:38:49,2019-07-03 06:41:34,0.7011283487000001,0.5060987324
1711,2019-07-03 06:42:56,2019-07-03 06:49:49,1.7230410576,1.3746370077
1711,2019-07-03 06:50:46,2019-07-03 06:52:46,0.4707415104,0.4108159542
1711,2019-07-03 07:02:36,2019-07-03 07:04:21,0.4352560043,0.344994545
1711,2019-07-03 07:05:57,2019-07-03 07:06:41,0.1805844307,0.1365077496
1712,2019-07-03 07:16:32,2019-07-03 07:19:33,0.6948602462000001,0.5285897254999999
1712,2019-07-03 07:20:51,2019-07-03 07:22:11,0.3326132298,0.264539957
1712,2019-07-03 07:24:24,2019-07-03 07:27:40,0.8324639797,0.6266597509
1712,2019-07-03 07:29:35,2019-07-03 07:32:46,0.8122081756999999,0.6162638664
1712,2019-07-03 07:34:00,2019-07-03 07:34:14,0.0524849892,0.040020227400000004
1712,2019-07-03 07:35:53,2019-07-03 07:37:18,0.3582091331,0.28397417070000003
