key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1057,2019-06-11 01:01:04,,,,,,,,
1058,2019-06-11 01:42:09,,,,,,,,
1059,2019-06-11 03:15:20,,,,,,,,
1060,2019-06-11 04:13:15,,,,,,,,
1061,2019-06-11 06:19:00,,,,,,,,
1062,2019-06-11 07:04:57,,,,,,,,
1063,2019-06-11 07:38:04,,,,,,,,
1064,2019-06-11 08:15:27,,,,,,,,
1065,2019-06-11 08:58:38,,,,,,,,
1066,2019-06-11 11:44:36,,,,,,,,
1067,2019-06-11 12:41:19,,,,,,,,
1068,2019-06-11 13:28:29,,,,,,,,
1069,2019-06-11 14:10:38,,,,,,,,
1070,2019-06-11 14:50:42,2019-06-11 14:51:59,,,,,,,
1071,2019-06-11 15:24:06,2019-06-11 15:25:15,,,,,,,
1072,2019-06-11 15:44:33,,,,,,,,
1073,2019-06-11 16:20:59,,,,,,,,
1074,2019-06-11 16:48:16,,,,,,,,
1075,2019-06-11 17:25:55,,,,,,,,
1076,2019-06-11 18:22:49,,,,,,,,
1077,2019-06-11 18:56:40,,,,,,,,
1078,2019-06-11 19:33:45,,,,,,,,
1079,2019-06-11 21:03:33,,,,,,,,
1080,2019-06-11 21:40:39,,,,,,,,
1081,2019-06-11 22:36:58,,,,,,,,
1082,2019-06-11 23:47:19,,,,,,,,
1083,2019-06-12 00:29:26,2019-06-12 01:00:57,,,,,,,
1084,2019-06-12 01:32:54,,2019-06-12 01:29:02,,,,,,
1085,2019-06-12 02:26:41,2019-06-12 02:26:44,,,,,,,
1086,2019-06-12 02:48:18,,,,,,,,
1087,2019-06-12 03:41:25,,,,,,,,
1088,2019-06-12 04:17:25,,,,,,,,
1089,2019-06-12 05:02:18,,,,,,,,
1090,2019-06-12 05:36:54,,,,,,,,
1091,2019-06-12 06:18:34,,,,,,,,
1092,2019-06-12 06:51:42,,,,,,,,
1093,2019-06-12 08:09:52,2019-06-12 08:12:23,,,,,,,
1094,2019-06-12 09:07:42,,,,,,,,
1095,2019-06-12 10:07:18,,,,,,,,
1096,2019-06-12 10:52:30,,,,,,,,
1097,2019-06-12 11:41:22,,,,,,,,
1098,2019-06-12 12:15:53,2019-06-12 12:17:46,,,,,,,
1099,2019-06-12 12:40:18,2019-06-12 12:42:54,,,,,,,
1100,2019-06-12 13:34:33,2019-06-12 13:35:43,,,,,,,
1101,2019-06-12 14:09:56,2019-06-12 14:21:57,,,,,,,
1108,2019-06-12 19:11:17,2019-06-12 19:12:53,,,,,,,
1109,2019-06-12 19:55:06,2019-06-12 19:56:23,,,,,,,
1110,2019-06-12 20:23:43,2019-06-12 20:10:50,2019-06-12 20:11:25,,,,,,
1111,2019-06-12 21:06:46,2019-06-12 21:08:18,2019-06-12 21:27:01,,,,,,
1112,2019-06-12 21:47:10,2019-06-12 21:47:45,,,,,,,
1113,2019-06-12 22:09:52,,,,,,,,
1114,2019-06-12 22:51:19,,,,,,,,
1115,2019-06-12 23:27:01,2019-06-12 23:32:42,,,,,,,
1116,2019-06-13 00:02:18,2019-06-13 00:02:46,,,,,,,
1117,2019-06-13 00:30:42,,,,,,,,
1118,2019-06-13 01:09:01,,,,,,,,
1119,2019-06-13 02:08:24,,,,,,,,
1120,2019-06-13 02:42:05,,,,,,,,
1121,2019-06-13 03:52:19,,,,,,,,
1122,2019-06-13 04:49:51,,,,,,,,
1123,2019-06-13 05:57:54,,,,,,,,
1124,2019-06-13 06:30:29,,,,,,,,
1125,2019-06-13 07:00:16,,,,,,,,
1126,2019-06-13 07:28:26,,,,,,,,
1127,2019-06-13 08:39:26,,,,,,,,
1128,2019-06-13 09:37:41,,,,,,,,
1129,2019-06-13 10:40:43,,,,,,,,
1130,2019-06-13 11:23:12,,,,,,,,
1131,2019-06-13 11:57:32,,,,,,,,
1132,2019-06-13 13:00:37,,,,,,,,
1134,2019-06-13 13:52:32,,,,,,,,
1135,2019-06-13 15:53:57,,,,,,,,
1136,2019-06-13 17:38:02,,,,,,,,
1137,2019-06-13 18:14:57,,,,,,,,
1138,2019-06-13 20:13:03,,,,,,,,
1139,2019-06-13 21:12:11,,,,,,,,
1140,2019-06-13 22:19:41,,,,,,,,
1141,2019-06-13 23:16:12,,,,,,,,
1142,2019-06-13 23:43:53,,,,,,,,
1143,2019-06-14 01:03:07,,,,,,,,
1144,2019-06-14 02:02:06,,,,,,,,
1145,2019-06-14 02:47:14,,,,,,,,
1146,2019-06-14 03:21:30,,,,,,,,
1147,2019-06-14 03:56:36,,,,,,,,
1148,2019-06-14 04:38:51,,,,,,,,
1149,2019-06-14 05:11:46,,,,,,,,
1150,2019-06-14 06:05:11,,,,,,,,
1151,2019-06-14 06:44:41,,,,,,,,
1152,2019-06-14 07:28:49,,,,,,,,
1153,2019-06-14 07:54:54,,,,,,,,
1154,2019-06-14 08:35:29,,,,,,,,
1155,2019-06-14 09:02:50,,,,,,,,
1156,2019-06-14 10:42:21,,,,,,,,
1157,2019-06-14 11:45:55,,,,,,,,
1158,2019-06-14 12:13:20,,,,,,,,
1159,2019-06-14 12:51:07,,,,,,,,
1160,2019-06-14 13:23:42,,,,,,,,
1161,2019-06-14 13:43:48,,,,,,,,
1162,2019-06-14 14:35:52,,,,,,,,
1163,2019-06-14 15:50:19,,,,,,,,
1164,2019-06-14 17:05:17,,,,,,,,
1165,2019-06-14 18:10:54,,,,,,,,
1166,2019-06-14 18:49:58,,,,,,,,
1167,2019-06-14 19:25:21,,,,,,,,
1168,2019-06-14 19:51:43,,,,,,,,
1169,2019-06-14 20:22:41,,,,,,,,
1170,2019-06-14 20:49:46,,,,,,,,
1171,2019-06-14 21:55:07,,,,,,,,
1172,2019-06-14 22:30:53,,,,,,,,
1173,2019-06-14 22:58:05,,,,,,,,
1174,2019-06-14 23:21:49,2019-06-14 23:35:57,,,,,,,
1175,2019-06-15 00:06:17,,,,,,,,
1176,2019-06-15 00:42:07,2019-06-15 00:43:46,,,,,,,
1177,2019-06-15 01:18:49,2019-06-15 01:20:51,,,,,,,
1178,2019-06-15 02:02:05,,,,,,,,
1179,,2019-06-15 02:35:12,,,,,,,
1180,,2019-06-15 03:25:19,,,,,,,
1181,,2019-06-15 04:27:40,,,,,,,
1182,2019-06-15 05:25:03,2019-06-15 05:26:07,,,,,,,
1183,2019-06-15 06:29:25,2019-06-15 06:31:16,,,,,,,
1185,2019-06-15 08:38:48,,,,,,,,
1186,2019-06-15 09:02:06,2019-06-15 09:04:01,,,,,,,
1187,2019-06-15 09:47:21,,,,,,,,
1188,2019-06-15 10:24:08,,,,,,,,
1189,2019-06-15 11:03:49,2019-06-15 11:15:54,,,,,,,
1190,2019-06-15 11:30:45,,,,,,,,
1191,2019-06-15 12:01:17,,,,,,,,
1192,2019-06-15 12:44:50,2019-06-15 12:57:46,,,,,,,
1193,2019-06-15 13:31:31,,,,,,,,
1194,2019-06-15 14:29:50,,,,,,,,
1195,2019-06-15 15:09:08,,,,,,,,
1196,2019-06-15 16:17:38,,,,,,,,
1197,2019-06-15 16:47:57,,,,,,,,
1198,2019-06-15 18:20:40,,,,,,,,
1199,2019-06-15 18:58:59,,,,,,,,
1200,2019-06-15 20:11:56,,,,,,,,
1201,2019-06-15 21:20:54,,,,,,,,
1202,2019-06-15 22:01:51,,,,,,,,
1203,2019-06-15 23:13:40,,,,,,,,
1204,2019-06-15 23:50:03,,,,,,,,
1205,2019-06-16 00:24:14,,,,,,,,
1206,2019-06-16 01:02:38,,,,,,,,
1207,2019-06-16 01:25:49,,,,,,,,
1208,2019-06-16 02:24:19,2019-06-16 02:25:38,,,,,,,
1209,2019-06-16 03:08:42,,,,,,,,
1210,2019-06-16 03:37:04,,,,,,,,
1211,2019-06-16 04:00:25,,,,,,,,
1212,2019-06-16 04:25:40,2019-06-16 04:27:01,,,,,,,
1213,2019-06-16 04:58:30,,,,,,,,
1214,2019-06-16 05:50:12,,,,,,,,
1215,2019-06-16 06:57:48,,,,,,,,
1216,2019-06-16 07:49:31,,,,,,,,
1217,2019-06-16 08:44:22,2019-06-16 08:44:48,,,,,,,
1218,2019-06-16 09:33:44,2019-06-16 09:34:55,,,,,,,
1219,2019-06-16 10:23:29,,,,,,,,
1220,2019-06-16 11:26:54,,,,,,,,
1221,2019-06-16 11:53:00,,,,,,,,
1222,2019-06-16 12:51:27,,,,,,,,
1223,2019-06-16 13:36:27,,,,,,,,
1224,2019-06-16 14:51:53,,,,,,,,
1225,2019-06-16 15:23:58,,,,,,,,
1226,2019-06-16 16:01:47,,,,,,,,
1227,2019-06-16 17:11:27,,,,,,,,
1228,2019-06-16 17:51:04,2019-06-16 18:04:45,,,,,,,
1229,2019-06-16 18:36:41,2019-06-16 19:02:36,,,,,,,
1230,2019-06-16 19:33:04,2019-06-16 19:34:02,,,,,,,
1231,2019-06-16 20:02:04,2019-06-16 20:18:08,,,,,,,
1232,2019-06-16 21:09:04,2019-06-16 21:20:17,,,,,,,
1233,2019-06-16 21:52:49,,,,,,,,
1234,2019-06-16 22:44:55,,,,,,,,
1235,2019-06-16 23:23:34,,,,,,,,
1236,2019-06-17 02:06:58,,,,,,,,
1237,2019-06-17 02:36:19,,,,,,,,
1238,2019-06-17 03:39:22,,,,,,,,
1239,2019-06-17 04:07:09,,,,,,,,
1240,2019-06-17 04:45:07,,,,,,,,
1241,2019-06-17 06:15:00,,,,,,,,
1242,2019-06-17 06:49:29,,,,,,,,
1243,2019-06-17 07:49:02,,,,,,,,
1244,2019-06-17 08:33:55,2019-06-17 08:49:29,,,,,,,
1245,2019-06-17 09:17:06,,,,,,,,
1246,2019-06-17 10:14:56,,,,,,,,
1247,2019-06-17 11:03:54,,,,,,,,
1248,2019-06-17 12:26:13,,,,,,,,
1249,2019-06-17 14:07:26,,,,,,,,
1250,2019-06-17 15:03:52,,,,,,,,
1251,2019-06-17 15:58:19,,,,,,,,
1252,2019-06-17 16:35:58,,,,,,,,
1253,2019-06-17 17:05:01,,,,,,,,
1254,2019-06-17 17:57:15,,,,,,,,
1255,2019-06-17 18:22:01,,,,,,,,
1256,2019-06-17 19:00:51,,,,,,,,
1257,2019-06-17 19:41:33,,,,,,,,
1258,2019-06-17 20:40:48,,,,,,,,
1259,2019-06-17 21:05:16,,,,,,,,
1260,2019-06-17 21:51:05,,,,,,,,
1261,2019-06-17 22:26:40,,,,,,,,
1262,2019-06-17 23:05:47,,,,,,,,
1263,2019-06-17 23:41:27,,,,,,,,
1264,2019-06-17 23:53:57,,,,,,,,
1265,2019-06-18 01:01:20,,,,,,,,
1266,2019-06-18 01:35:53,,,,,,,,
1267,2019-06-18 02:15:27,,,,,,,,
1268,2019-06-18 04:20:12,,,,,,,,
1269,2019-06-18 05:28:44,2019-06-18 06:56:35,,,,,,,
1270,2019-06-18 06:58:47,,,,,,,,
1271,2019-06-18 07:17:36,,,,,,,,
1272,2019-06-18 08:09:53,,,,,,,,
1273,2019-06-18 08:39:43,,,,,,,,
1274,2019-06-18 09:26:04,,,,,,,,
1275,2019-06-18 10:18:10,,,,,,,,
1276,2019-06-18 10:47:25,,,,,,,,
1277,2019-06-18 11:51:04,,,,,,,,
1278,2019-06-18 12:51:23,,,,,,,,
1279,2019-06-18 13:30:02,,,,,,,,
1280,2019-06-18 14:09:28,,,,,,,,
1281,2019-06-18 14:52:51,,,,,,,,
1282,2019-06-18 15:21:23,,,,,,,,
1283,2019-06-18 15:58:16,,,,,,,,
1284,2019-06-18 16:27:18,,,,,,,,
1285,2019-06-18 17:02:33,,,,,,,,
1286,2019-06-18 17:35:57,,,,,,,,
1287,2019-06-18 18:01:58,,,,,,,,
1288,2019-06-18 18:53:50,,,,,,,,
1289,2019-06-18 19:57:05,,,,,,,,
1290,2019-06-18 22:15:24,,,,,,,,
1291,2019-06-18 23:05:22,,,,,,,,
1292,2019-06-18 23:40:54,2019-06-19 00:11:16,,,,,,,
1293,2019-06-19 00:35:41,2019-06-19 00:57:08,,,,,,,
1294,2019-06-19 01:24:05,,,,,,,,
1295,2019-06-19 02:27:57,,,,,,,,
1296,2019-06-19 03:55:15,,,,,,,,
1297,2019-06-19 04:22:11,,,,,,,,
1298,2019-06-19 05:03:39,2019-06-19 05:05:01,,,,,,,
1299,2019-06-19 06:14:12,,,,,,,,
1301,2019-06-19 07:26:06,,,,,,,,
1302,2019-06-19 08:07:25,,,,,,,,
1303,2019-06-19 08:35:27,2019-06-19 08:36:59,,,,,,,
1304,2019-06-19 09:18:19,,,,,,,,
1305,2019-06-19 10:06:27,2019-06-19 10:18:03,,,,,,,
1306,2019-06-19 11:21:12,,,,,,,,
1307,2019-06-19 12:04:47,,,,,,,,
1308,2019-06-19 13:03:50,2019-06-19 13:14:56,,,,,,,
1309,2019-06-19 13:09:13,2019-06-19 13:38:16,,,,,,,
1310,2019-06-19 14:12:16,2019-06-19 14:13:08,,,,,,,
1311,2019-06-19 14:35:53,2019-06-19 14:37:07,,,,,,,
1312,2019-06-19 15:11:53,2019-06-19 15:23:53,,,,,,,
1313,2019-06-19 15:41:38,2019-06-19 15:43:04,,,,,,,
1314,2019-06-19 16:13:34,2019-06-19 16:15:17,,,,,,,
1315,2019-06-19 16:45:18,2019-06-19 16:46:36,,,,,,,
1316,2019-06-19 17:23:55,,,,,,,,
1317,2019-06-19 17:56:45,,,,,,,,
1318,2019-06-19 18:40:53,,,,,,,,
1319,2019-06-19 19:13:28,,,,,,,,
1320,2019-06-19 20:25:20,,,,,,,,
1321,2019-06-19 20:59:57,2019-06-19 21:12:37,,,,,,,
1322,2019-06-19 21:37:34,,,,,,,,
1323,2019-06-19 22:27:58,,,,,,,,
1324,2019-06-19 23:10:27,,,,,,,,
1325,2019-06-19 23:34:35,,,,,,,,
1326,2019-06-20 00:06:23,2019-06-20 00:06:43,,,,,,,
1327,2019-06-20 01:00:17,,,,,,,,
1328,2019-06-20 02:00:16,,,,,,,,
1329,2019-06-20 02:48:51,,,,,,,,
1330,2019-06-20 03:42:28,,,,,,,,
1331,2019-06-20 05:13:20,,,,,,,,
1332,2019-06-20 05:40:57,,,,,,,,
1333,2019-06-20 06:39:15,,,,,,,,
1334,2019-06-20 07:45:20,,,,,,,,
1335,2019-06-20 07:37:55,,,,,,,,
1336,2019-06-20 08:36:21,,,,,,,,
1337,2019-06-20 09:29:42,,,,,,,,
1338,2019-06-20 10:37:44,,,,,,,,
1339,2019-06-20 11:09:59,,,,,,,,
1340,2019-06-20 11:45:03,2019-06-20 11:44:04,,,,,,,
1341,2019-06-20 16:28:39,,,,,,,,
1342,2019-06-20 17:01:00,,,,,,,,
1343,2019-06-20 17:33:59,,,,,,,,
1344,2019-06-20 18:26:40,,,,,,,,
1345,2019-06-20 20:07:54,,,,,,,,
1346,2019-06-20 23:08:34,,,,,,,,
1347,2019-06-21 00:22:00,,,,,,,,
1348,2019-06-21 01:08:12,,,,,,,,
1349,2019-06-21 02:37:52,,,,,,,,
1350,2019-06-21 03:51:40,,,,,,,,
1351,2019-06-21 05:02:44,,,,,,,,
1352,2019-06-21 06:51:31,,,,,,,,
1353,2019-06-21 07:46:16,,,,,,,,
1354,2019-06-21 08:35:46,,,,,,,,
1355,2019-06-21 09:09:28,,,,,,,,
1356,2019-06-21 10:05:59,,,,,,,,
1357,2019-06-21 10:37:54,,,,,,,,
1358,2019-06-21 11:15:01,,,,,,,,
1359,2019-06-21 11:55:22,,,,,,,,
1360,2019-06-21 12:42:02,,,,,,,,
1361,2019-06-21 13:21:13,,,,,,,,
1362,2019-06-21 14:04:40,,,,,,,,
1363,2019-06-21 15:18:16,,,,,,,,
1364,2019-06-21 16:04:19,,,,,,,,
1365,2019-06-21 16:26:34,,,,,,,,
1366,2019-06-21 17:04:00,,,,,,,,
1367,2019-06-21 18:02:28,,,,,,,,
1368,2019-06-21 18:37:06,,,,,,,,
1369,2019-06-21 19:40:01,2019-06-21 19:44:03,,,,,,,
1370,2019-06-21 20:01:13,2019-06-21 20:03:40,,,,,,,
1371,2019-06-21 21:24:43,,,,,,,,
1372,2019-06-21 21:59:56,2019-06-21 22:14:16,,,,,,,
1373,2019-06-21 23:15:38,2019-06-21 23:45:48,,,,,,,
1374,2019-06-22 00:15:29,2019-06-22 00:17:08,,,,,,,
1375,2019-06-22 01:12:34,2019-06-22 01:35:44,,,,,,,
1376,2019-06-22 01:56:49,,,,,,,,
1377,2019-06-22 03:35:23,2019-06-22 03:49:57,,,,,,,
1378,2019-06-22 04:28:21,,,,,,,,
1381,2019-06-22 06:59:17,,,,,,,,
1382,2019-06-22 07:24:37,,,,,,,,
1383,2019-06-22 08:06:09,2019-06-22 08:18:52,,,,,,,
1384,2019-06-22 08:46:46,,,,,,,,
1385,2019-06-22 09:32:53,2019-06-22 10:01:26,,,,,,,
1386,2019-06-22 10:14:02,,,,,,,,
1387,2019-06-22 10:43:18,2019-06-22 10:44:59,,,,,,,
1388,2019-06-22 11:29:42,,,,,,,,
1389,2019-06-22 12:35:34,2019-06-22 12:36:39,,,,,,,
1390,2019-06-22 12:58:45,2019-06-22 13:11:35,,,,,,,
1391,2019-06-22 13:45:23,2019-06-22 13:46:51,,,,,,,
1392,2019-06-22 14:17:53,2019-06-22 14:18:43,,,,,,,
1393,2019-06-22 14:56:45,2019-06-22 14:57:15,,,,,,,
1394,2019-06-22 15:26:17,2019-06-22 15:40:40,,,,,,,
1395,2019-06-22 16:10:21,2019-06-22 16:23:29,,,,,,,
1396,2019-06-22 16:46:12,2019-06-22 16:49:21,,,,,,,
1397,2019-06-22 17:44:30,,,,,,,,
1398,2019-06-22 18:57:41,2019-06-22 19:25:11,,,,,,,
1399,2019-06-22 19:55:31,2019-06-22 19:55:34,,,,,,,
1400,2019-06-22 20:49:20,2019-06-22 21:03:00,,,,,,,
1401,2019-06-22 21:28:43,,,,,,,,
1402,2019-06-22 22:11:48,,,,,,,,
1403,2019-06-22 22:53:08,,,,,,,,
1404,2019-06-22 23:50:43,,,,,,,,
1405,2019-06-23 00:39:53,,,,,,,,
1406,2019-06-23 01:35:52,,,,,,,,
1407,2019-06-23 02:09:10,,,,,,,,
1408,2019-06-23 03:06:45,2019-06-23 03:10:34,,,,,,,
1409,2019-06-23 03:57:13,2019-06-23 03:59:02,,,,,,,
1410,2019-06-23 05:09:05,2019-06-23 05:11:48,,,,,,,
1411,2019-06-23 06:25:16,2019-06-23 06:26:47,,,,,,,
1412,2019-06-23 07:07:26,2019-06-23 07:08:15,,,,,,,
1413,2019-06-23 07:54:08,2019-06-23 07:59:57,,,,,,,
1414,2019-06-23 08:24:18,,,,,,,,
1415,2019-06-23 09:01:01,2019-06-23 09:02:30,,,,,,,
1416,2019-06-23 09:25:04,2019-06-23 09:26:34,,,,,,,
1417,2019-06-23 10:07:11,2019-06-23 10:08:59,,,,,,,
1418,2019-06-23 10:35:30,2019-06-23 10:37:41,,,,,,,
1419,2019-06-23 11:19:59,,,,,,,,
1420,2019-06-23 11:53:57,,,,,,,,
1421,2019-06-23 12:25:35,,,,,,,,
1422,2019-06-23 13:23:27,,,,,,,,
1423,2019-06-23 13:52:53,,,,,,,,
1424,2019-06-23 14:23:33,,,,,,,,
1425,2019-06-23 14:41:44,,,,,,,,
1426,2019-06-23 15:43:21,,,,,,,,
1427,2019-06-23 16:31:53,,,,,,,,
1428,2019-06-23 17:12:55,,,,,,,,
1429,2019-06-23 18:47:57,,,,,,,,
1430,2019-06-23 19:18:42,,,,,,,,
1431,2019-06-23 20:14:34,,,,,,,,
1432,2019-06-23 21:22:40,,,,,,,,
1433,2019-06-23 21:47:56,,,,,,,,
1434,2019-06-23 23:03:44,,,,,,,,
1435,2019-06-24 00:30:55,,,,,,,,
1436,2019-06-24 01:53:40,,,,,,,,
1438,2019-06-24 02:38:07,2019-06-24 03:02:59,,,,,,,
1439,2019-06-24 03:47:25,,,,,,,,
1440,2019-06-24 04:39:11,2019-06-24 04:41:33,,,,,,,
1441,2019-06-24 05:17:38,,,,,,,,
1442,2019-06-24 05:46:22,,,,,,,,
1443,2019-06-24 06:22:46,,,,,,,,
1444,2019-06-24 07:34:14,,,,,,,,
1445,2019-06-24 08:11:12,,,,,,,,
1446,2019-06-24 08:56:41,,,,,,,,
1447,2019-06-24 10:40:21,,,,,,,,
1448,2019-06-24 11:51:16,,,,,,,,
1449,2019-06-24 12:47:39,,,,,,,,
1450,2019-06-24 14:41:46,,,,,,,,
1451,2019-06-24 15:59:53,,,,,,,,
1452,2019-06-24 16:33:15,,,,,,,,
1453,2019-06-24 19:42:31,,,,,,,,
1454,2019-06-24 20:23:57,,,,,,,,
1455,2019-06-24 21:14:11,2019-06-24 21:25:32,,,,,,,
1456,2019-06-24 21:53:26,,,,,,,,
1457,2019-06-24 22:49:31,,,,,,,,
1458,2019-06-25 00:53:45,2019-06-25 00:55:26,,,,,,,
1459,2019-06-25 02:02:43,2019-06-25 02:04:59,,,,,,,
1460,2019-06-25 03:20:52,,,,,,,,
1461,2019-06-25 04:15:31,,,,,,,,
1462,2019-06-25 04:55:18,,,,,,,,
1463,2019-06-25 05:17:08,,,,,,,,
1464,2019-06-25 05:59:09,,,,,,,,
1465,2019-06-25 06:59:23,,,,,,,,
1466,2019-06-25 07:54:09,,,,,,,,
1467,2019-06-25 08:33:39,,,,,,,,
1468,2019-06-25 09:23:24,,,,,,,,
1469,2019-06-25 09:53:49,,,,,,,,
1470,2019-06-25 12:21:04,,,,,,,,
1471,2019-06-25 13:46:31,,,,,,,,
1472,2019-06-25 14:19:31,,,,,,,,
1473,2019-06-25 14:44:30,,,,,,,,
1474,2019-06-25 15:41:36,,,,,,,,
1475,2019-06-25 16:27:56,,,,,,,,
1476,2019-06-25 17:02:58,,,,,,,,
1477,2019-06-25 17:53:01,,,,,,,,
1478,2019-06-25 18:26:02,,,,,,,,
1479,2019-06-25 19:01:53,,,,,,,,
1480,2019-06-25 19:39:33,,,,,,,,
1481,2019-06-25 20:20:20,,,,,,,,
1482,2019-06-25 21:16:39,,,,,,,,
1483,2019-06-25 22:16:49,,,,,,,,
1484,2019-06-25 22:51:50,,,,,,,,
1485,2019-06-25 23:25:30,,,,,,,,
1486,2019-06-26 00:03:22,,,,,,,,
1487,2019-06-26 00:30:44,,,,,,,,
1488,2019-06-26 01:08:24,,,,,,,,
1489,2019-06-26 01:55:53,,,,,,,,
1490,2019-06-26 02:57:30,,,,,,,,
1491,2019-06-26 04:06:16,,,,,,,,
1492,2019-06-26 05:34:47,,,,,,,,
1493,2019-06-26 06:37:40,,,,,,,,
1494,2019-06-26 07:17:04,,,,,,,,
1495,2019-06-26 07:43:22,,,,,,,,
1496,2019-06-26 08:10:37,2019-06-26 08:12:10,,,,,,,
1497,2019-06-26 08:32:16,2019-06-26 08:47:08,,,,,,,
1498,2019-06-26 09:18:17,2019-06-26 09:19:52,,,,,,,
1499,2019-06-26 09:55:05,,,,,,,,
1500,2019-06-26 10:39:41,,,,,,,,
1501,2019-06-26 11:29:54,,,,,,,,
1502,2019-06-26 12:10:47,2019-06-26 12:12:13,,,,,,,
1503,2019-06-26 12:50:39,2019-06-26 12:51:23,,,,,,,
1504,2019-06-26 13:24:06,2019-06-26 13:23:40,,,,,,,
1505,2019-06-26 14:14:50,2019-06-26 14:18:01,,,,,,,
1506,2019-06-26 15:22:00,2019-06-26 15:23:22,,,,,,,
1507,2019-06-26 15:58:00,,,,,,,,
1508,2019-06-26 16:40:48,2019-06-26 16:42:08,,,,,,,
1509,2019-06-26 17:05:31,2019-06-26 17:08:25,,,,,,,
1510,2019-06-26 17:43:46,2019-06-26 17:45:32,,,,,,,
1511,2019-06-26 18:46:58,2019-06-26 18:48:03,,,,,,,
1512,2019-06-26 19:29:59,,,,,,,,
1513,2019-06-26 20:10:05,2019-06-26 20:11:22,,,,,,,
1514,2019-06-26 20:52:26,,,,,,,,
1515,2019-06-26 23:58:51,2019-06-26 23:58:54,,,,,,,
1516,2019-06-27 00:32:16,,,,,,,,
1517,2019-06-27 01:01:57,2019-06-27 01:02:00,,,,,,,
1518,2019-06-27 01:37:59,2019-06-27 01:49:56,,,,,,,
1519,2019-06-27 02:08:03,,,,,,,,
1520,2019-06-27 02:52:28,2019-06-27 03:12:13,,,,,,,
1521,2019-06-27 03:42:51,2019-06-27 03:49:15,,,,,,,
1522,2019-06-27 04:06:35,,,,,,,,
1523,2019-06-27 04:44:11,,,,,,,,
1524,2019-06-27 06:55:29,,,,,,,,
1529,2019-06-27 16:23:17,2019-06-27 16:39:46,,,,,,,
1530,2019-06-27 17:26:07,2019-06-27 17:27:08,,,,,,,
1531,2019-06-27 18:16:01,2019-06-27 18:16:59,,,,,,,
1532,2019-06-27 18:47:21,2019-06-27 18:49:05,,,,,,,
1533,2019-06-27 19:30:42,2019-06-27 19:32:32,,,,,,,
1534,2019-06-27 20:31:08,2019-06-27 20:32:05,,,,,,,
1535,2019-06-27 21:18:08,,,,,,,,
1536,2019-06-27 21:51:44,2019-06-27 21:52:39,,,,,,,
1537,2019-06-27 22:31:14,2019-06-27 22:32:34,,,,,,,
1538,,2019-06-27 23:11:34,,,,,,,
1539,2019-06-27 23:42:55,2019-06-27 23:44:41,,,,,,,
1540,2019-06-28 00:25:06,2019-06-28 00:14:17,,,,,,,
1541,2019-06-28 00:55:47,,,,,,,,
1542,2019-06-28 01:08:09,2019-06-28 01:09:55,,,,,,,
1543,2019-06-28 01:28:18,2019-06-28 01:41:41,,,,,,,
1544,2019-06-28 02:06:04,2019-06-28 02:07:38,,,,,,,
1545,2019-06-28 03:13:32,2019-06-28 03:14:35,,,,,,,
1546,2019-06-28 03:36:50,,,,,,,,
1547,2019-06-28 04:13:10,,,,,,,,
1548,2019-06-28 04:50:38,,,,,,,,
1549,2019-06-28 05:21:40,,,,,,,,
1550,2019-06-28 05:59:00,2019-06-28 06:17:58,,,,,,,
1551,2019-06-28 07:02:30,2019-06-28 07:03:47,,,,,,,
1552,2019-06-28 07:49:42,2019-06-28 08:03:21,,,,,,,
1553,2019-06-28 08:22:56,,,,,,,,
1554,2019-06-28 08:47:24,,,,,,,,
1555,2019-06-28 09:31:57,,,,,,,,
1556,2019-06-28 10:07:11,2019-06-28 10:08:07,,,,,,,
1557,2019-06-28 10:45:24,,,,,,,,
1558,2019-06-28 11:16:50,,,,,,,,
1559,2019-06-28 12:59:54,,,,,,,,
1560,2019-06-28 13:37:49,2019-06-28 13:39:20,,,,,,,
1561,2019-06-28 14:21:13,,,,,,,,
1562,2019-06-28 15:20:40,,,,,,,,
1563,2019-06-28 16:43:09,,,,,,,,
1567,2019-06-28 20:25:29,,,,,,,,
1568,2019-06-28 21:07:55,,,,,,,,
1569,2019-06-28 21:46:16,2019-06-28 21:47:13,,,,,,,
1570,2019-06-28 22:33:36,2019-06-28 22:34:54,,,,,,,
1571,2019-06-28 23:30:09,2019-06-28 23:32:10,,,,,,,
1572,2019-06-29 00:15:40,2019-06-29 00:17:11,,,,,,,
1573,2019-06-29 01:03:50,2019-06-29 01:05:52,,,,,,,
1574,2019-06-29 02:03:28,2019-06-29 02:04:47,,,,,,,
1575,2019-06-29 02:56:56,2019-06-29 03:13:58,,,,,,,
1576,2019-06-29 03:35:09,2019-06-29 03:36:38,,,,,,,
1577,2019-06-29 04:07:20,2019-06-29 04:08:49,,,,,,,
1578,,2019-06-29 04:51:35,,,,,,,
1579,2019-06-29 05:15:54,,,,,,,,
1580,2019-06-29 05:54:51,2019-06-29 05:56:35,,,,,,,
1581,2019-06-29 07:04:47,2019-06-29 07:05:01,,,,,,,
1582,2019-06-29 07:58:28,2019-06-29 07:59:51,,,,,,,
1583,2019-06-29 08:41:18,2019-06-29 08:42:22,,,,,,,
1584,2019-06-29 09:25:59,2019-06-29 09:27:12,,,,,,,
1585,2019-06-29 10:01:32,2019-06-29 10:03:05,,,,,,,
